mDM [eV],g [GeV^-1]
0.9167224461617077,8.125997633933778e-13
0.9188605389675363,1.0051297155092288e-12
0.9210036184962989,9.766147198663783e-13
0.9231516963786437,1.269258363498587e-12
0.9253047842723456,6.638760785450344e-13
0.9274628938623692,1.0279795391302366e-12
0.929626036860932,7.554027760107985e-13
0.9317942250075685,9.512804594102658e-13
0.933967470069193,4.67199939694189e-13
0.9361457838401647,8.307452168427738e-13
0.9383291781423506,6.928241431265856e-13
0.9405176648251904,6.636573892437917e-13
0.9427112557657603,7.54685751429466e-13
0.9449099628688379,6.816371230335501e-13
0.9471137980669664,7.18158405964538e-13
0.9493227733205196,5.863557182243898e-13
0.9515369006177667,5.810965673754688e-13
0.9537561919749377,6.786556163682506e-13
0.9559806594362878,4.75100593358375e-13
0.958210315074164,5.309851407667472e-13
0.9604451709890691,5.522157861397046e-13
0.9626852393097288,7.941670636118348e-13
0.9649305321931567,4.761885448432036e-13
0.9671810618247205,6.348472734516052e-13
0.969436840418208,7.886583483138112e-13
0.9716978802158937,5.458381691058011e-13
0.9739641934886049,3.7953142803019095e-13
0.9762357925357883,7.983592365406622e-13
0.9785126896855773,6.103552448820263e-13
0.9807948972948579,4.911640049450671e-13
0.9830824277493371,4.1179469661873167e-13
0.9853752934636087,5.267865244110851e-13
0.9876735068812216,6.405252093081242e-13
0.9899770804747471,8.371051516601633e-13
0.9922860267458465,3.8022772837633415e-13
0.9946003582253392,5.134903909652494e-13
0.9969200874732702,5.031999189207388e-13
0.9992452270789788,7.171021039562328e-13
1.0015757896611666,9.550812140569473e-13
1.003911787867966,1.0012642073577258e-12
1.0062532343770094,9.559039411370977e-13
1.0086001418954968,7.173405443691277e-13
1.0109525231602665,7.667356406219532e-13
1.013310390937862,1.0146477988555325e-12
1.0156737580246034,9.594305896566521e-13
1.0180426372466553,1.1318639958764472e-12
1.0204170414600982,1.1531232784001446e-12
1.0227969835509956,1.1226325862733624e-12
1.0251824764354664,9.576863024663287e-13
1.0275735330597542,1.0883668163923579e-12
1.029970166400297,1.3691835749043815e-12
1.0323723894637977,1.2061725680568034e-12
1.0347802152872958,1.0070505683363923e-12
1.0371936569382372,7.981051014720536e-13
1.039612727514545,7.232476330758291e-13
1.0420374401446912,6.896160499260552e-13
1.0444678079877672,4.726206861474199e-13
1.046903844233556,6.834517638607649e-13
1.0493455621026038,4.741506158821365e-13
1.0517929748462902,3.39587857619457e-13
1.0542460957469029,3.2965206289455904e-13
1.0567049381177065,4.692230318687234e-13
1.059169515303018,5.625455466594559e-13
1.0616398406782765,5.544497223078189e-13
1.0641159276501175,5.232503196581602e-13
1.066597789656445,2.9797981721919697e-13
1.0690854401665044,5.874900906019233e-13
1.071578892680956,7.606302036547686e-13
1.0740781607319478,7.812732482526497e-13
1.0765832578831889,5.673652404146109e-13
1.079094197730024,2.561976393435191e-13
1.081610993899506,3.8401438029873457e-13
1.0841336600504705,7.523184108428572e-13
1.0866622098736105,5.270801589859019e-13
1.0891966570915492,9.661717521377103e-13
1.091737015458916,9.415627621847372e-13
1.094283298762421,3.3754202132638417e-13
1.0968355208209277,3.948482150137202e-13
1.0993936954855315,4.940633488294323e-13
1.101957836639632,8.199254258980678e-13
1.1045279581990097,5.885392760423347e-13
1.107104074111901,4.293262908360261e-13
1.1096861983590742,5.233714443743125e-13
1.1122743449539056,4.730053301791966e-13
1.1148685279424544,9.933065955572143e-13
1.1174687614035408,5.49330214118985e-13
1.1200750594488202,6.9250294372164e-13
1.1226874362228618,4.4918394701440984e-13
1.1253059059032244,3.9855068713983635e-13
1.1279304827005332,5.149257379988397e-13
1.1305611808585572,5.803048299095137e-13
1.1331980146542864,3.358060090608186e-13
1.1358409983980096,3.5166554669234693e-13
1.1384901464333916,2.7626182325341517e-13
1.1411454731375514,4.0044211070093545e-13
1.1438069929211403,4.931416279062008e-13
1.1464747202284191,4.083594898551594e-13
1.1491486695373383,4.2722771382029025e-13
1.1518288553596148,5.679116545694991e-13
1.154515292240812,2.8640265395771697e-13
1.1572079947604181,4.791819711562174e-13
1.1599069775319257,5.422071471208059e-13
1.16261225520291,5.901076241973911e-13
1.1653238424551098,5.646654803509798e-13
1.168041754004506,7.82488227050286e-13
1.1707660046014026,3.4831832179095046e-13
1.1734966090305052,5.951627613460631e-13
1.1762335821110026,3.931094193668054e-13
1.1789769386966469,7.690942013188318e-13
1.1817266936758333,8.661163834918909e-13
1.184482861971682,5.275529191921221e-13
1.187245458542119,5.08842704995983e-13
1.1900144983799565,7.421395584293676e-13
1.192789996512975,4.0865084421350636e-13
1.1955719680040044,3.912207635136338e-13
1.1983604279510065,2.985120692721986e-13
1.201155391487156,3.240837360110613e-13
1.203956873780923,4.094122652083065e-13
1.2067648900361558,6.227967641817671e-13
1.2095794554921626,3.0876268509589136e-13
1.212400585423795,4.1081393193744423e-13
1.2152282951415296,3.739613961234536e-13
1.2180625999915529,6.415935003604502e-13
1.2209035153558434,3.764323896721066e-13
1.2237510566522554,4.944105471409302e-13
1.226605239334602,7.142869366112636e-13
1.2294660788927407,4.3057623104028035e-13
1.2323335908526554,4.806656626022246e-13
1.2352077907765417,3.9213667517618637e-13
1.238088694262892,4.881852753882668e-13
1.2409763169465784,3.777211410718119e-13
1.2438706744989396,2.434414892047488e-13
1.2467717826278641,5.646045092119441e-13
1.249679657077877,5.954871437094253e-13
1.2525943136302236,6.448085831071422e-13
1.2555157681029574,3.686033086780063e-13
1.258444036351024,5.27610809326682e-13
1.261379134266348,4.858629122694967e-13
1.2643210777779192,4.1078515449900065e-13
1.2672698828518791,6.331110742169281e-13
1.2702255654916068,3.4229266440337406e-13
1.2731881417378068,2.9563343142936494e-13
1.276157627668596,3.2405883440058345e-13
1.2791340393995905,5.684893340544618e-13
1.2821173930839926,3.8203163673845193e-13
1.28510770491268,2.9350145621667917e-13
1.288104991114292,4.889052255624288e-13
1.2911092679553193,3.706935021887745e-13
1.2941205517401901,6.890080242579333e-13
1.2971388588113606,4.706453434925483e-13
1.3001642055494027,7.074530962665462e-13
1.303196608373093,4.0064732316118026e-13
1.306236083739502,5.9694279107624e-13
1.3092826481440836,4.692657278489005e-13
1.312336318120764,2.7864069663190135e-13
1.3153971102420323,2.4417127929147616e-13
1.3184650411190297,7.208213892463113e-13
1.3215401274016405,5.102864927108857e-13
1.3246223857785808,5.165093572815832e-13
1.3277118329774913,4.4948931804387356e-13
1.3308084857650264,3.516550968590798e-13
1.3339123609469459,2.8340339468284317e-13
1.337023475368206,4.259166159211949e-13
1.3401418459130507,4.026631743354387e-13
1.3432674895051038,3.0539513389963076e-13
1.34640042310746,3.5031970857314846e-13
1.349540663722778,5.113134207433017e-13
1.3526882283933717,4.3161149786562797e-13
1.3558431342013033,3.345132235062878e-13
1.3590053982684762,4.46821826430815e-13
1.362175037756727,3.3193797280121816e-13
1.3653520698679198,3.703227889753194e-13
1.3685365118440387,4.1380074636898376e-13
1.3717283809672818,3.163167369531876e-13
1.374927694560155,2.211446321062123e-13
1.3781344699855655,4.547729587676324e-13
1.3813487246469167,3.930493048943569e-13
1.3845704759882023,5.061247612011162e-13
1.3877997414941008,4.839309528888688e-13
1.3910365386900714,5.041047006645732e-13
1.394280885142447,4.353910214873082e-13
1.397532798458532,3.740775608151715e-13
1.4007922962866965,6.589219631968713e-13
1.404059396316472,5.357690368531277e-13
1.4073341162786477,4.466094615002298e-13
1.4106164739453668,3.847064329585493e-13
1.4139064871302234,3.819116614552033e-13
1.4172041736883576,6.229144680427098e-13
1.4205095515165547,8.293181139154533e-13
1.4238226385533397,3.308089194795128e-13
1.4271434527790774,4.502358445881276e-13
1.4304720122160675,2.8213129062663146e-13
1.4338083349286443,4.085622547002882e-13
1.4371524390232737,5.733673073685712e-13
1.4405043426486517,4.942918283473901e-13
1.4438640639958025,6.106109501222313e-13
1.4472316212981786,5.043832331520782e-13
1.450607032831758,3.966755229798716e-13
1.4539903169151442,5.575884081152245e-13
1.4573814919096664,7.389606928691051e-13
1.4607805762194772,6.205378812155406e-13
1.4641875882916549,7.111852622245797e-13
1.467602546616301,6.405688357765341e-13
1.4710254697266427,3.692162926614478e-13
1.474456376199133,6.746622281411875e-13
1.47789528465355,4.602410233518673e-13
1.4813422137531003,5.828892074176665e-13
1.4847971822045185,6.420387530646544e-13
1.4882602087581698,4.058560186522108e-13
1.4917313122081506,5.795362983908984e-13
1.495210511392392,9.874540704180569e-13
1.4986978251927605,7.432323835116417e-13
1.5021932725351619,7.540246869336259e-13
1.5056968723896427,6.563058165294182e-13
1.5092086437704944,5.229242743297675e-13
1.512728605736355,4.58271740173054e-13
1.5162567773903144,5.598369000334176e-13
1.5197931778800162,5.232181108629083e-13
1.5233378263977635,4.988627539564611e-13
1.5268907421806208,4.4511713620467796e-13
1.530451944510521,4.4549327433765524e-13
1.5340214527143672,4.3935793594910757e-13
1.5375992861641405,4.149209713284777e-13
1.5411854642770026,3.7367516952343934e-13
1.5447800065154034,4.166002092573954e-13
1.5483829323871845,4.1493767009144327e-13
1.5519942614456865,4.323522488817482e-13
1.5556140132898548,4.5278934921063747e-13
1.5592422075643455,3.965458663557847e-13
1.5628788639596332,4.4183126503604783e-13
1.566524002212116,5.802582700733523e-13
1.5701776421042242,6.410564315360488e-13
1.5738398034645273,6.024097947984841e-13
1.5775105061678412,6.322304951749192e-13
1.581189770135336,6.026275863799623e-13
1.5848776153346447,1.0974623654781751e-12
1.5885740617799715,1.21385889530375e-12
1.5922791295322,1.0587469298024264e-12
1.5959928386990019,7.263504761894195e-13
1.599715209434947,1.231892441588044e-12
1.6034462619416117,6.422659678258828e-13
1.607186016467689,7.263663071396584e-13
1.610934493309099,9.372240236149921e-13
1.6146917128090978,1.034901341971585e-12
1.6184576953583887,6.178650084510788e-13
1.6222324613952326,8.076192416938981e-13
1.6260160314055592,7.989286079226868e-13
1.6298084259230783,8.1651989854047e-13
1.63360966552939,8.077650864169457e-13
1.6374197708540983,1.045974371508527e-12
1.6412387625749219,9.09526862516759e-13
1.6450666614178062,5.5175649607466e-13
1.6489034881570366,3.855823481663038e-13
1.6527492636153505,4.98387066044975e-13
1.656604008664051,4.462758935354184e-13
1.6604677442231197,4.5418402854354546e-13
1.66434049126133,4.0355358245977207e-13
1.668222270796362,3.9611166639851214e-13
1.6721131038949155,3.970086618761155e-13
1.676013011672824,4.08028115259748e-13
1.679922015295171,4.1475894614589965e-13
1.6838401359764028,4.2551909289937103e-13
1.6877673949804455,4.47070513989531e-13
1.6917038136208191,4.4474494428955007e-13
1.6956494132607536,4.939827324921973e-13
1.6996042153133049,5.61584313707447e-13
1.7035682412414714,5.945119194967913e-13
1.70754151255831,5.288170203143539e-13
1.711524050827053,4.4666533732963774e-13
1.7155158776612247,5.136327712529801e-13
1.7195170147247598,7.876204404243848e-13
1.72352748373212,6.832897030153068e-13
1.727547306448412,6.47764581348677e-13
1.7315765046895055,6.001955028633524e-13
1.735615100322153,9.583740742278592e-13
1.7396631152641058,1.0645984864757338e-12
1.7437205714842359,8.121973399413869e-13
1.7477874910026525,8.981398424102572e-13
1.751863895890824,8.286758168733961e-13
1.7559498082716956,8.55069835711994e-13
1.7600452503198107,7.400341330487955e-13
1.7641502442614314,9.359676461079132e-13
1.768264812374658,8.127485771945507e-13
1.772388976989551,7.991919076152543e-13
1.776522760488251,7.117580980527103e-13
1.780666185305102,8.1944116015106e-13
1.7848192739267712,6.839103234065385e-13
1.788982048892373,6.572717456970884e-13
1.793154532793589,5.233826147931956e-13
1.7973367482747933,4.515890044923142e-13
1.801528718033173,4.1995406551117105e-13
1.8057304648188526,3.9739919040161765e-13
1.8099420114350175,3.4734489868391936e-13
1.814163380738037,3.303023456619056e-13
1.8183945956375898,3.0144152693454427e-13
1.822635679096786,2.826641642370174e-13
1.8268866541322941,2.8521341104583567e-13
1.8311475438144644,2.784592944370797e-13
1.8354183712674554,2.8460038255697045e-13
1.8396991596693577,2.784065133193799e-13
1.8439899322523214,2.5442877600744803e-13
1.8482907123026808,2.7167028585730726e-13
1.852601523161082,2.9639506618893625e-13
1.8569223882226091,3.1324697700459585e-13
1.8612533309369108,3.1760731061652546e-13
1.865594374808328,3.0360554163353043e-13
1.8699455433960208,3.3381782744382474e-13
1.8743068603140982,3.7389777220684127e-13
1.8786783492317436,3.922406299519438e-13
1.8830600338733454,4.3046132894419605e-13
1.8874519380186245,5.001624244039974e-13
1.891854085502764,5.576378443383074e-13
1.896266500216538,4.5214060107009224e-13
1.900689206106442,3.8421904178860417e-13
1.9051222271748227,4.3955110760546515e-13
1.9095655874800073,6.730242424528179e-13
1.9140193111364352,6.642832311298549e-13
1.9184834223147884,7.634144738067052e-13
1.9229579452421228,5.153038388665245e-13
1.9274429042019994,5.871755545819432e-13
1.9319383235346168,5.112145842076426e-13
1.9364442276369422,2.789867552765153e-13
1.940960640962845,6.794069623789827e-13
1.9454875880232283,7.413596649420587e-13
1.950025093386163,6.340128751872422e-13
1.9545731816770202,6.330475639006103e-13
1.9591318775786062,7.891735403231591e-13
1.9637012058312946,8.105254409340799e-13
1.968281191233162,5.228230341227899e-13
1.9728718586401222,1.100569436950165e-12
1.9774732329660607,6.825362685018172e-13
1.9820853391829707,5.05030000426209e-13
1.9867082023210878,1.0046154597183237e-12
1.991341847469026,7.751562158001009e-13
1.9959862997739148,4.662911433652147e-13
2.0006415844415337,7.320516292115043e-13
2.005307726736452,6.910972278013602e-13
2.0099847519821625,9.373015046982182e-13
2.014672685561221,5.062090103921888e-13
2.019371552915384,6.894573714256467e-13
2.0240813795457466,5.95516760948416e-13
2.0288021910128795,6.803542737989592e-13
2.03353401293697,7.199575679602496e-13
2.0382768709979597,6.179684383883039e-13
2.043030790935684,5.911714032347412e-13
2.047795798550012,3.9482330777338196e-13
2.0525719197009864,4.204865150280403e-13
2.0573591803089637,4.959404261831691e-13
2.062157606354755,4.5329196265870574e-13
2.0669672238797676,4.2045688312774333e-13
2.0717880589861455,4.2604399763241467e-13
2.076620137836911,4.461564162991172e-13
2.081463486656107,4.5430869151380447e-13
2.0863181317289397,3.860814444028544e-13
2.091184099401921,3.9542545967504827e-13
2.0960614160830113,3.494497534351043e-13
2.1009501082417628,4.1360256881417243e-13
2.1058502024094623,4.125814409092918e-13
2.110761725179278,4.202954896321754e-13
2.1156847032064006,3.59076668851409e-13
2.1206191632081897,2.9653432516973356e-13
2.1255651319643185,3.122101174166061e-13
2.1305226363169187,2.7521373059324745e-13
2.135491703170727,2.5239064722924077e-13
2.1404723594932302,2.5720515133187766e-13
2.1454646323148125,2.388932502177928e-13
2.150468548728901,2.1373483373946778e-13
2.155484135892114,2.100352678383692e-13
2.160511421024408,2.0696347869175203e-13
2.1655504314092235,1.8926945098921887e-13
2.1706011943936376,1.9885927577677478e-13
2.1756637373885077,1.8680134207963663e-13
2.180738087868622,1.8722548513402497e-13
2.1858242733728503,1.8710560417122006e-13
2.190922321504291,1.718846083004592e-13
2.1960322599304205,1.883053015570212e-13
2.2011541163832478,1.7165951181859873e-13
2.206287918659459,1.7638385150574534e-13
2.2114336946205726,1.7650549829082488e-13
2.2165914721930893,1.8227456763277664e-13
2.221761279368642,2.0022847279857636e-13
2.2269431442041503,2.0279988142959138e-13
2.2321370948219714,2.2823725465243926e-13
2.2373431594100532,2.335670673075299e-13
2.242561366222086,2.5745725287478163e-13
2.2477917435776575,3.014495403421534e-13
2.2530343198624063,3.4355878216713686e-13
2.258289123528175,4.0104996219870075e-13
2.263556183093164,3.4773144034814435e-13
2.2688355271420897,3.407450243220624e-13
2.2741271843263355,4.4892344160902967e-13
2.2794311833641094,3.5429211560844933e-13
2.2847475530405994,4.610619512003164e-13
2.2900763222081313,6.883188015792897e-13
2.2954175197863216,4.475881744046534e-13
2.300771174762238,4.329860477135342e-13
2.3061373161905556,4.662469070813628e-13
2.3115159731937136,5.782492231722295e-13
